token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
6-10	BOI042	6	diciamo	diciamo	linguistic	none	_	_	_	_	_	_
6-11	BOI042	6	così	così	linguistic	none	_	End=20.912	_	_	_	_
7-0	BOI042	7	adesso	adesso	linguistic	none	_	Begin=21.45	_	_	_	_
7-1	BOI042	7	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
7-2	BOI042	7	ho	ho	linguistic	none	_	_	_	_	_	_
7-3	BOI042	7	cambiato	cambiato	linguistic	none	_	_	_	_	_	_
7-4	BOI042	7	xxx	x	unknown	none	_	_	_	_	_	_
7-5	BOI042	7	residenza	residenza	linguistic	none	_	_	_	_	_	_
7-6	BOI042	7	a	a	linguistic	none	_	_	_	_	_	_
7-7	BOI042	7	casalecchio	casalecchio	linguistic	none	_	_	_	_	_	_
7-8	BOI042	7	ma	ma	linguistic	none	_	_	_	_	_	_
7-9	BOI042	7	abito	abito	linguistic	none	_	_	_	_	_	_
7-10	BOI042	7	ancora	ancora	linguistic	none	_	_	_	_	_	_
7-11	BOI042	7	a	a	linguistic	none	_	_	_	_	_	_
7-12	BOI042	7	casalecchio.	casalecchio	linguistic	none	Intonation=Falling	End=25.724	_	_	_	_
8-0	BOI042	8	>praticamente<	praticamente	linguistic	none	_	Begin=26.06	_	Fast=0-12	_	_
8-1	BOI042	8	da	da	linguistic	none	_	End=27.26	_	_	_	_
9-0	BOI042	9	((sospira))	((sospira))	nonverbalbehavior	none	_	Begin=27.879|End=28.693	_	_	_	_
10-0	BOI042	10	°dunque	dunque	linguistic	none	Volume=Low	Begin=29.05	_	_	_	_
10-1	BOI042	10	facevo	facevo	linguistic	none	Volume=Low	_	_	_	_	_
10-2	BOI042	10	la°	la	linguistic	none	Volume=Low	End=30.414	_	_	_	_
11-0	BOI042	11	da	da	linguistic	none	_	Begin=31.46	_	_	_	_
11-1	BOI042	11	sedici	sedici	linguistic	none	_	_	_	_	_	_
11-2	BOI042	11	anni	anni	linguistic	none	_	_	_	_	_	_
11-3	BOI042	11	quando	quando	linguistic	none	_	_	_	_	_	_
11-4	BOI042	11	avevo	avevo	linguistic	none	_	_	_	_	_	_
11-5	BOI042	11	quindici	quindici	linguistic	none	_	_	_	_	_	_
11-6	BOI042	11	anni	anni	linguistic	none	_	_	_	_	_	_
11-7	BOI042	11	abito	abito	linguistic	none	_	_	_	_	_	_
11-8	BOI042	11	casalecchio	casalecchio	linguistic	none	_	_	_	_	_	_
11-9	BOI042	11	adesso	adesso	linguistic	none	_	_	_	_	_	_
11-10	BOI042	11	ne	ne	linguistic	none	_	_	_	_	_	_
11-11	BOI042	11	ho	ho	linguistic	none	_	_	_	_	_	_
11-12	BOI042	11	settantadue	settantadue	linguistic	none	_	_	_	_	_	_
11-13	BOI042	11	quindi.	quindi	linguistic	none	Intonation=Falling	End=36.078	_	_	_	_
12-0	BOI042	12	è	è	linguistic	none	_	Begin=37.41	_	_	_	_
12-1	BOI042	12	già	già	linguistic	none	_	_	_	_	_	_
12-2	BOI042	12	quanti?	quanti	linguistic	none	Intonation=Rising	End=38.666	_	_	_	_
13-0	BOR009	13	[eh]	eh	linguistic	none	_	Begin=39.3|End=39.723	_	_	_	0-2(3)
14-0	BOI042	14	[sessa]ntasei?	sessantasei	linguistic	none	Intonation=Rising	Begin=39.3|End=40.838	_	_	_	0-5(3)
15-0	BOI042	15	sessantase~	sessantase~	linguistic	none	Interrupted=Yes	Begin=41.56	_	_	_	_
15-1	BOI042	15	cinquantasette?	cinquantasette	linguistic	none	Intonation=Rising	End=43.335	_	_	_	_
16-0	BOI042	16	cinquantas~	cinquantas~	linguistic	none	Interrupted=Yes	Begin=44.169	_	_	_	_
16-1	BOI042	16	no	no	linguistic	none	_	_	_	_	_	_
16-2	BOI042	16	cinquantasette	cinquantasette	linguistic	none	_	_	_	_	_	_
16-3	BOI042	16	quindici	quindici	linguistic	none	_	_	_	_	_	_
16-4	BOI042	16	settantadue	settantadue	linguistic	none	_	_	_	_	_	_
16-5	BOI042	16	dico	dico	linguistic	none	_	_	_	_	_	_
16-6	BOI042	16	bene?	bene	linguistic	none	Intonation=Rising	End=47.524	_	_	_	_
17-0	BOR009	17	sì	sì	linguistic	none	_	Begin=47.61|End=48.012	_	_	_	_
18-0	BOI042	18	°eh°	eh	linguistic	none	Volume=Low	Begin=48.418	_	_	_	_
18-1	BOI042	18	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
18-2	BOI042	18	[cinquan[tasette	cinquantasette	linguistic	none	_	_	_	_	_	_
18-3	BOI042	18	che	che	linguistic	none	_	_	_	_	_	_
18-4	BOI042	18	abito	abito	linguistic	none	_	_	_	_	_	_
18-5	BOI042	18	a	a	linguistic	none	_	_	_	_	_	_
18-6	BOI042	18	cas]alecchio.	casalecchio	linguistic	none	Intonation=Falling	End=50.386	_	_	_	_
19-0	BOR009	19	[quindi	quindi	linguistic	none	_	Begin=49.178	_	_	_	0-6(4)
19-1	BOR009	19	un	un	linguistic	none	_	_	_	_	_	0-2(4)
19-2	BOR009	19	po'	po'	linguistic	none	_	_	_	_	_	0-3(4)
19-3	BOR009	19	di	di	linguistic	none	_	_	_	_	_	0-2(4)
19-4	BOR009	19	anni].	anni	linguistic	none	Intonation=Falling	End=50.023	_	_	_	0-4(4)
20-0	BOR009	20	ehm	ehm	linguistic	none	_	Begin=51.39	_	_	_	_
20-1	BOR009	20	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
20-2	BOR009	20	si	si	linguistic	none	_	_	_	_	_	_
20-3	BOR009	20	trova	trova	linguistic	none	_	_	_	_	_	_
20-4	BOR009	20	meglio	meglio	linguistic	none	_	_	_	_	_	_
20-5	BOR009	20	a	a	linguistic	none	_	_	_	_	_	_
20-6	BOR009	20	casalecchio	casalecchio	linguistic	none	_	_	_	_	_	_
20-7	BOR009	20	le	le	linguistic	none	_	_	_	_	_	_
20-8	BOR009	20	piaceva	piaceva	linguistic	none	_	_	_	_	_	_
20-9	BOR009	20	di	di	linguistic	none	_	_	_	_	_	_
20-10	BOR009	20	più	più	linguistic	none	_	_	_	_	_	_
20-11	BOR009	20	dove	dove	linguistic	none	_	_	_	_	_	_
20-12	BOR009	20	stava	stava	linguistic	none	_	_	_	_	_	_
20-13	BOR009	20	prima?	prima	linguistic	none	Intonation=Rising	End=55.993	_	_	_	_
21-0	BOI042	21	beh	beh	linguistic	none	_	Begin=56.261	_	_	_	_
21-1	BOI042	21	prima	prima	linguistic	none	_	_	_	_	_	_
21-2	BOI042	21	ero	ero	linguistic	none	_	_	_	_	_	_
21-3	BOI042	21	fuori	fuori	linguistic	none	_	_	_	_	_	_
21-4	BOI042	21	in	in	linguistic	none	_	_	_	_	_	_
21-5	BOI042	21	campagna:	campagna	linguistic	none	_	_	7x1	_	_	_
21-6	BOI042	21	praticamente	praticamente	linguistic	none	_	_	_	_	_	_
21-7	BOI042	21	ero	ero	linguistic	none	_	_	_	_	_	_
21-8	BOI042	21	eravamo	eravamo	linguistic	none	_	_	_	_	_	_
21-9	BOI042	21	isolati	isolati	linguistic	none	_	_	_	_	_	_
21-10	BOI042	21	diciamo	diciamo	linguistic	none	_	_	_	_	_	_
21-11	BOI042	21	facevamo	facevamo	linguistic	none	_	_	_	_	_	_
21-12	BOI042	21	i	i	linguistic	none	_	_	_	_	_	_
21-13	BOI042	21	custodi	custodi	linguistic	none	_	_	_	_	_	_
21-14	BOI042	21	in	in	linguistic	none	_	_	_	_	_	_
21-15	BOI042	21	una	una	linguistic	none	_	_	_	_	_	_
21-16	BOI042	21	villa	villa	linguistic	none	_	End=62.471	_	_	_	_
22-0	BOI042	22	su	su	linguistic	none	_	Begin=62.97	_	_	_	_
22-1	BOI042	22	a:	a	linguistic	none	_	_	0x1	_	_	_
22-2	BOI042	22	paderno	paderno	linguistic	none	_	_	_	_	_	_
22-3	BOI042	22	gaibola	gaibola	linguistic	none	_	_	_	_	_	_
22-4	BOI042	22	paderno	paderno	linguistic	none	_	_	_	_	_	_
22-5	BOI042	22	fra	fra	linguistic	none	_	_	_	_	_	_
22-6	BOI042	22	gaibola	gaibola	linguistic	none	_	_	_	_	_	_
22-7	BOI042	22	e	e	linguistic	none	_	_	_	_	_	_
22-8	BOI042	22	paderno	paderno	linguistic	none	_	_	_	_	_	_
22-9	BOI042	22	era	era	linguistic	none	_	_	_	_	_	_
22-10	BOI042	22	(u)na	una	linguistic	none	_	_	_	_	0-1(0)	_
22-11	BOI042	22	villa	villa	linguistic	none	_	_	_	_	_	_
22-12	BOI042	22	di	di	linguistic	none	_	End=67.137	_	_	_	_
23-0	BOI042	23	di	di	linguistic	none	_	Begin=67.914	_	_	_	_
23-1	BOI042	23	un	un	linguistic	none	_	_	_	_	_	_
23-2	BOI042	23	signorone	signorone	linguistic	none	_	_	_	_	_	_
23-3	BOI042	23	di	di	linguistic	none	_	_	_	_	_	_
23-4	BOI042	23	bologna	bologna	linguistic	none	_	_	_	_	_	_
23-5	BOI042	23	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
23-6	BOI042	23	un	un	linguistic	none	_	_	_	_	_	_
23-7	BOI042	23	certo	certo	linguistic	none	_	_	_	_	_	_
23-8	BOI042	23	simone	simone	linguistic	none	_	_	_	_	_	_
23-9	BOI042	23	rossi	rossi	linguistic	none	_	_	_	_	_	_
23-10	BOI042	23	che	che	linguistic	none	_	_	_	_	_	_
23-11	BOI042	23	era	era	linguistic	none	_	End=71.869	_	_	_	_
24-0	BOI042	24	diciamo	diciamo	linguistic	none	_	Begin=72.79	_	_	_	_
24-1	BOI042	24	aveva	aveva	linguistic	none	_	_	_	_	_	_
24-2	BOI042	24	un	un	linguistic	none	_	_	_	_	_	_
24-3	BOI042	24	negozio	negozio	linguistic	none	_	_	_	_	_	_
24-4	BOI042	24	di	di	linguistic	none	_	_	_	_	_	_
24-5	BOI042	24	tessuti	tessuti	linguistic	none	_	_	_	_	_	_
24-6	BOI042	24	all'	all'	linguistic	none	SpaceAfter=No	_	_	_	_	_
24-7	BOI042	24	ingrosso	ingrosso	linguistic	none	_	_	_	_	_	_
24-8	BOI042	24	in	in	linguistic	none	_	_	_	_	_	_
24-9	BOI042	24	@nomeluogo	@nomeluogo	linguistic	none	_	End=76.017	_	_	_	_
25-0	BOI042	25	e	e	linguistic	none	_	Begin=77.09	_	_	_	_
25-1	BOI042	25	poi	poi	linguistic	none	_	_	_	_	_	_
25-2	BOI042	25	>ecco<	ecco	linguistic	none	_	_	_	Fast=0-4	_	_
25-3	BOI042	25	lui	lui	linguistic	none	_	_	_	_	_	_
25-4	BOI042	25	questo	questo	linguistic	none	_	_	_	_	_	_
25-5	BOI042	25	simone	simone	linguistic	none	_	_	_	_	_	_
25-6	BOI042	25	rossi	rossi	linguistic	none	_	_	_	_	_	_
25-7	BOI042	25	è	è	linguistic	none	_	_	_	_	_	_
25-8	BOI042	25	stato	stato	linguistic	none	_	_	_	_	_	_
25-9	BOI042	25	il	il	linguistic	none	_	_	_	_	_	_
25-10	BOI042	25	primo	primo	linguistic	none	_	_	_	_	_	_
25-11	BOI042	25	presidente	presidente	linguistic	none	_	_	_	_	_	_
25-12	BOI042	25	dei	dei	linguistic	none	_	_	_	_	_	_
25-13	BOI042	25	centergross.	centergross	linguistic	none	Intonation=Falling	End=81.589	_	_	_	_
26-0	BOI042	26	e	e	linguistic	none	_	Begin=81.88	_	_	_	_
26-1	BOI042	26	noi	noi	linguistic	none	_	_	_	_	_	_
26-2	BOI042	26	facevamo	facevamo	linguistic	none	_	_	_	_	_	_
26-3	BOI042	26	i	i	linguistic	none	_	_	_	_	_	_
26-4	BOI042	26	custodi	custodi	linguistic	none	_	_	_	_	_	_
26-5	BOI042	26	nella	nella	linguistic	none	_	_	_	_	_	_
26-6	BOI042	26	sua	sua	linguistic	none	_	_	_	_	_	_
26-7	BOI042	26	villa.	villa	linguistic	none	Intonation=Falling	End=83.83	_	_	_	_
27-0	BOI042	27	io	io	linguistic	none	_	Begin=84.13	_	_	_	_
27-1	BOI042	27	venivo	venivo	linguistic	none	_	_	_	_	_	_
27-2	BOI042	27	a	a	linguistic	none	_	_	_	_	_	_
27-3	BOI042	27	scuola	scuola	linguistic	none	_	_	_	_	_	_
27-4	BOI042	27	avevo	avevo	linguistic	none	_	_	_	_	_	_
27-5	BOI042	27	le	le	linguistic	none	_	_	_	_	_	_
27-6	BOI042	27	elementari	elementari	linguistic	none	_	_	_	_	_	_
27-7	BOI042	27	le	le	linguistic	none	_	_	_	_	_	_
27-8	BOI042	27	ho	ho	linguistic	none	_	_	_	_	_	_
27-9	BOI042	27	fatte	fatte	linguistic	none	_	_	_	_	_	_
27-10	BOI042	27	lì	lì	linguistic	none	_	_	_	_	_	_
27-11	BOI042	27	a	a	linguistic	none	_	_	_	_	_	_
27-12	BOI042	27	gaibola	gaibola	linguistic	none	_	_	_	_	_	_
27-13	BOI042	27	e	e	linguistic	none	_	_	_	_	_	_
27-14	BOI042	27	le	le	linguistic	none	_	_	_	_	_	_
27-15	BOI042	27	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
27-16	BOI042	27	le	le	linguistic	none	_	_	_	_	_	_
27-17	BOI042	27	medie	medie	linguistic	none	_	_	_	_	_	_
27-18	BOI042	27	le	le	linguistic	none	_	_	_	_	_	_
27-19	BOI042	27	ho	ho	linguistic	none	_	_	_	_	_	_
27-20	BOI042	27	fatte	fatte	linguistic	none	_	_	_	_	_	_
27-21	BOI042	27	a	a	linguistic	none	_	_	_	_	_	_
27-22	BOI042	27	bologna	bologna	linguistic	none	_	_	_	_	_	_
27-23	BOI042	27	alle	alle	linguistic	none	_	_	_	_	_	_
27-24	BOI042	27	fioravanti	fioravanti	linguistic	none	_	_	_	_	_	_
27-25	BOI042	27	in	in	linguistic	none	_	_	_	_	_	_
27-26	BOI042	27	via	via	linguistic	none	_	_	_	_	_	_
27-27	BOI042	27	don	don	linguistic	none	_	_	_	_	_	_
27-28	BOI042	27	minzoni.	minzoni	linguistic	none	Intonation=Falling	End=90.974	_	_	_	_
28-0	BOR009	28	[°okay°]	okay	linguistic	none	Volume=Low	Begin=91.727|End=92.687	_	_	_	0-4(5)
29-0	BOI042	29	[dopodi]ché::::	dopodiché	linguistic	none	_	Begin=91.76|End=94.861	8x4	_	_	0-6(5)
30-0	BOI042	30	°e	e	linguistic	none	Volume=Low	Begin=95.31	_	_	_	_
30-1	BOI042	30	s~°	s~	linguistic	none	Interrupted=Yes|Volume=Low	_	_	_	_	_
30-2	BOI042	30	siam	siam	linguistic	none	_	_	_	_	_	_
30-3	BOI042	30	venuti	venuti	linguistic	none	_	_	_	_	_	_
30-4	BOI042	30	d~	d~	linguistic	none	Interrupted=Yes	_	_	_	_	_
30-5	BOI042	30	dopo	dopo	linguistic	none	_	_	_	_	_	_
30-6	BOI042	30	finito	finito	linguistic	none	_	_	_	_	_	_
30-7	BOI042	30	le	le	linguistic	none	_	_	_	_	_	_
30-8	BOI042	30	medie	medie	linguistic	none	_	_	_	_	_	_
30-9	BOI042	30	la	la	linguistic	none	_	_	_	_	_	_
30-10	BOI042	30	t~	t~	linguistic	none	Interrupted=Yes	_	_	_	_	_
30-11	BOI042	30	seconda	seconda	linguistic	none	_	_	_	_	_	_
30-12	BOI042	30	media	media	linguistic	none	_	_	_	_	_	_
30-13	BOI042	30	siam	siam	linguistic	none	_	_	_	_	_	_
30-14	BOI042	30	venuti	venuti	linguistic	none	_	_	_	_	_	_
30-15	BOI042	30	giù	giù	linguistic	none	_	_	_	_	_	_
30-16	BOI042	30	>quindi	quindi	linguistic	none	_	_	_	Fast=0-6	_	_
30-17	BOI042	30	quindi<	quindi	linguistic	none	_	_	_	Fast=0-6	_	_
30-18	BOI042	30	quattordici	quattordici	linguistic	none	_	_	_	_	_	_
30-19	BOI042	30	quindici	quindici	linguistic	none	_	_	_	_	_	_
30-20	BOI042	30	anni	anni	linguistic	none	_	_	_	_	_	_
30-21	BOI042	30	°insomma	insomma	linguistic	none	Volume=Low	_	_	_	_	_
30-22	BOI042	30	(inso~)°	inso~	linguistic	none	Interrupted=Yes|Volume=Low	_	_	_	0-5(0)	_
30-23	BOI042	30	di	di	linguistic	none	_	_	_	_	_	_
30-24	BOI042	30	preciso	preciso	linguistic	none	_	_	_	_	_	_
30-25	BOI042	30	>°non	non	linguistic	none	Volume=Low	_	_	Fast=0-3	_	_
30-26	BOI042	30	mi	mi	linguistic	none	Volume=Low	_	_	Fast=0-2	_	_
30-27	BOI042	30	ricordo°<.	ricordo	linguistic	none	Intonation=Falling|Volume=Low	End=103.157	_	Fast=0-7	_	_
31-0	BOR009	31	quindi	quindi	linguistic	none	_	Begin=103.479	_	_	_	_
31-1	BOR009	31	il	il	linguistic	none	_	_	_	_	_	_
31-2	BOR009	31	grosso	grosso	linguistic	none	_	_	_	_	_	_
31-3	BOR009	31	della	della	linguistic	none	_	_	_	_	_	_
31-4	BOR009	31	sua	sua	linguistic	none	_	_	_	_	_	_
31-5	BOR009	31	vita	vita	linguistic	none	_	_	_	_	_	_
31-6	BOR009	31	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
31-7	BOR009	31	ha	ha	linguistic	none	_	_	_	_	_	_
31-8	BOR009	31	passato	passato	linguistic	none	_	_	_	_	_	_
31-9	BOR009	31	diciamo	diciamo	linguistic	none	_	_	_	_	_	_
31-10	BOR009	31	a	a	linguistic	none	_	_	_	_	_	_
31-11	BOR009	31	casalec[chio]?	casalecchio	linguistic	none	Intonation=Rising	End=106.379	_	_	_	6-11(6)
32-0	BOI042	32	[sì]	sì	linguistic	none	_	Begin=106.099	_	_	_	0-2(6)
32-1	BOI042	32	sì	sì	linguistic	none	_	_	_	_	_	_
32-2	BOI042	32	sì	sì	linguistic	none	_	_	_	_	_	_
32-3	BOI042	32	la	la	linguistic	none	_	_	_	_	_	_
32-4	BOI042	32	la	la	linguistic	none	_	_	_	_	_	_
32-5	BOI042	32	l(a)	la	linguistic	none	_	End=107.982	_	_	1-2(0)	_
33-0	BOI042	33	la	la	linguistic	none	_	Begin=108.24	_	_	_	_
33-1	BOI042	33	gioventù	gioventù	linguistic	none	_	_	_	_	_	_
33-2	BOI042	33	fuori	fuori	linguistic	none	_	_	_	_	_	_
33-3	BOI042	33	casalecchio	casalecchio	linguistic	none	_	_	_	_	_	_
33-4	BOI042	33	ma:	ma	linguistic	none	_	End=111.005	1x1	_	_	_
34-0	BOI042	34	proprio	proprio	linguistic	none	_	Begin=111.134	_	_	_	_
34-1	BOI042	34	da	da	linguistic	none	_	_	_	_	_	_
34-2	BOI042	34	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
34-3	BOI042	34	miseri	miseri	linguistic	none	_	_	_	_	_	_
34-4	BOI042	34	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
34-5	BOI042	34	perché	perché	linguistic	none	_	_	_	_	_	_
34-6	BOI042	34	quando	quando	linguistic	none	_	_	_	_	_	_
34-7	BOI042	34	ci	ci	linguistic	none	_	_	_	_	_	_
34-8	BOI042	34	siam	siam	linguistic	none	_	_	_	_	_	_
34-9	BOI042	34	trasferiti	trasferiti	linguistic	none	_	_	_	_	_	_
34-10	BOI042	34	da	da	linguistic	none	_	End=115.105	_	_	_	_
35-0	BOR009	35	((ride))	((ride))	nonverbalbehavior	none	_	Begin=112.7|End=113.536	_	_	_	_
36-0	BOI042	36	da	da	linguistic	none	_	Begin=115.59	_	_	_	_
36-1	BOI042	36	marzabotto	marzabotto	linguistic	none	_	_	_	_	_	_
36-2	BOI042	36	che	che	linguistic	none	_	_	_	_	_	_
36-3	BOI042	36	siam	siam	linguistic	none	_	_	_	_	_	_
36-4	BOI042	36	venuti	venuti	linguistic	none	_	_	_	_	_	_
36-5	BOI042	36	a	a	linguistic	none	_	_	_	_	_	_
36-6	BOI042	36	ga~	ga~	linguistic	none	Interrupted=Yes	_	_	_	_	_
36-7	BOI042	36	gaibola	gaibola	linguistic	none	_	_	_	_	_	_
36-8	BOI042	36	eravamo	eravamo	linguistic	none	_	_	_	_	_	_
36-9	BOI042	36	in	in	linguistic	none	_	_	_	_	_	_
36-10	BOI042	36	una	una	linguistic	none	_	_	_	_	_	_
36-11	BOI042	36	mansarda,	mansarda	linguistic	none	Intonation=WeaklyRising	End=119.372	_	_	_	_
37-0	BOR009	37	[mh]	mh	linguistic	none	_	Begin=119.74|End=120.289	_	_	_	0-2(7)
38-0	BOI042	38	[e	e	linguistic	none	_	Begin=119.74	_	_	_	0-1(7)
38-1	BOI042	38	poi]	poi	linguistic	none	_	_	_	_	_	0-3(7)
38-2	BOI042	38	fina~	fina~	linguistic	none	Interrupted=Yes	_	_	_	_	_
38-3	BOI042	38	fortunatamente	fortunatamente	linguistic	none	_	_	_	_	_	_
38-4	BOI042	38	andammo	andammo	linguistic	none	_	_	_	_	_	_
38-5	BOI042	38	a	a	linguistic	none	_	_	_	_	_	_
38-6	BOI042	38	fare	fare	linguistic	none	_	_	_	_	_	_
38-7	BOI042	38	i	i	linguistic	none	_	_	_	_	_	_
38-8	BOI042	38	custodi	custodi	linguistic	none	_	_	_	_	_	_
38-9	BOI042	38	in	in	linguistic	none	_	_	_	_	_	_
38-10	BOI042	38	questa	questa	linguistic	none	_	_	_	_	_	_
38-11	BOI042	38	villa,	villa	linguistic	none	Intonation=WeaklyRising	End=123.94	_	_	_	_
39-0	BOI042	39	avevamo	avevamo	linguistic	none	_	Begin=124.075	_	_	_	_
39-1	BOI042	39	un	un	linguistic	none	_	_	_	_	_	_
39-2	BOI042	39	appartamento	appartamento	linguistic	none	_	_	_	_	_	_
39-3	BOI042	39	un	un	linguistic	none	_	_	_	_	_	_
39-4	BOI042	39	po'	po'	linguistic	none	_	_	_	_	_	_
39-5	BOI042	39	più	più	linguistic	none	_	_	_	_	_	_
39-6	BOI042	39	grande	grande	linguistic	none	_	_	_	_	_	_
39-7	BOI042	39	e	e	linguistic	none	_	_	_	_	_	_
39-8	BOI042	39	mio	mio	linguistic	none	_	_	_	_	_	_
39-9	BOI042	39	padre	padre	linguistic	none	_	_	_	_	_	_
39-10	BOI042	39	lavorava	lavorava	linguistic	none	_	_	_	_	_	_
39-11	BOI042	39	a	a	linguistic	none	_	_	_	_	_	_
39-12	BOI042	39	bologna	bologna	linguistic	none	_	_	_	_	_	_
39-13	BOI042	39	alla	alla	linguistic	none	_	_	_	_	_	_
39-14	BOI042	39	cooperativa	cooperativa	linguistic	none	_	_	_	_	_	_
39-15	BOI042	39	selciatori	selciatori	linguistic	none	_	_	_	_	_	_
39-16	BOI042	39	posatori	posatori	linguistic	none	_	_	_	_	_	_
39-17	BOI042	39	e	e	linguistic	none	_	_	_	_	_	_
39-18	BOI042	39	scalpellini,	scalpellini	linguistic	none	Intonation=WeaklyRising	End=130.794	_	_	_	_
40-0	BOI042	40	quelli	quelli	linguistic	none	_	Begin=131.318	_	_	_	_
40-1	BOI042	40	che	che	linguistic	none	_	_	_	_	_	_
40-2	BOI042	40	facevano	facevano	linguistic	none	_	_	_	_	_	_
40-3	BOI042	40	i	i	linguistic	none	_	_	_	_	_	_
40-4	BOI042	40	buchi	buchi	linguistic	none	_	_	_	_	_	_
40-5	BOI042	40	nelle	nelle	linguistic	none	_	_	_	_	_	_
